J05AF03;zaltsitabiin;
J05AF04;stavudiin;
J05AF05;lamivudiin;
J05AF06;abakaviir;
J05AF07;tenofoviirdisoproksiil;
J05AF08;adefoviir;
J05AF09;emtritsitabiin;
J05AF10;entekaviir;
J05AF11;telbivudiin;
J05AF13;tenofoviiralafenamiid;
J05AG;Mittenukleosiidsed pöördtranskriptaasi inhibiitorid;
J05AG01;nevirapiin;
J05AG03;efavirens;
J05AG04;etraviriin;
J05AG05;rilpiviriin;
J05AG06;doraviriin;
J05AH;Neuraminidaasi inhibiitorid;
J05AH01;zanamiviir;
J05AH02;oseltamiviir;
J05AH03;peramiviir;
J05AJ;Integraasi inhibiitorid;
J05AJ01;raltegraviir;
J05AJ02;elvitegraviir;
J05AJ03;dolutegraviir;
J05AJ04;kabotegraviir;
J05AP;Viirusvastased ained HCV-infektsiooni raviks;
J05AP01;ribaviriin;
J05AP02;telapreviir;
J05AP03;botsepreviir;
J05AP05;simepreviir;
J05AP07;daklatasviir;
J05AP08;sofosbuviir;
J05AP09;dasabuviir;
J05AP51;sofosbuviir+ledipasviir;
J05AP53;ombitasviir+paritapreviir+ritonaviir;
J05AP54;elbasviir+grasopreviir;
J05AP55;sofosbuviir+velpatasviir;
J05AP56;sofosbuviir+velpatasviir+voksilapreviir;
J05AP57;glekapreviir+pibrentasviir;
J05AR;Viirusvastaste ainete kombinatsioonid HIV-infektsiooni raviks;
J05AR01;zidovudiin+lamivudiin;
J05AR02;lamivudiin+abakaviir;
J05AR03;tenofoviirdisoproksiil+emtritsitabiin;
J05AR04;zidovudiin+lamivudiin+abakaviir;
J05AR06;emtritsitabiin+tenofoviirdisoproksiil+efavirens;
J05AR08;emtritsitabiin+tenofoviirdisoproksiil+rilpiviriin;
J05AR09;emtritsitabiin+tenofoviirdisoproksiil+elvitegraviir+kobitsistaat;
J05AR10;lopinaviir+ritonaviir;
J05AR13;lamivudiin+abakaviir+dolutegraviir;
J05AR14;darunaviir+kobitsistaat;
J05AR15;atasanaviir+kobitsistaat;
J05AR16;lamivudiin+raltegraviir;
J05AR17;emtritsitabiin+tenofoviiralafenamiid;
J05AR18;emtritsitabiin+tenofoviiralafenamiid+elvitegraviir+kobitsistaat;
J05AR19;emtritsitabiin+tenofoviiralafenamiid+rilpiviriin;
J05AR20;emtritsitabiin+tenofoviiralafenamiid+biktegraviir;
J05AR21;dolutegraviir+rilpiviriin;
J05AR22;emtritsitabiin+tenofoviiralafenamiid+darunaviir+kobitsistaat;
J05AR24;lamivudiin+tenofoviirdisoproksiil+doraviriin;
J05AR25;lamivudiin+dolutegraviir;
J05AX;Teised viirusvastased ained;
J05AX01;moroksüdiin;
J05AX05;inosiinpranobeks;
J05AX07;enfuvirtiid;
J05AX09;maravirok;
J05AX10;maribaviir;
J05AX18;letermoviir;
J05AX23;ibalizumab;
J05AX24;tekovirimaat;
J05AX25;baloksaviirmarboksiil;
J05AX27;favipiraviir;
J05AX28;bulevirtiid;
J05AX29;fostemsaviir;
J05AX31;lenakapaviir;
J06;IMMUUNSEERUMID JA IMMUNOGLOBULIINID;
J06A;IMMUUNSEERUMID;
J06AA;Immuunseerumid;
J06AA01;difteeria antitoksiin;
J06AA03;maomürgi antiseerum;
J06AA04;botulismi antitoksiin;
J06B;IMMUNOGLOBULIINID;
J06BA;Inimese normaalimmunoglobuliinid;
J06BA01;immunoglobuliin, ekstravaskulaarseks kasutamiseks;
J06BA02;immunoglobuliin, intravaskulaarseks kasutamiseks;
J06BA80;immunoglobuliin, normaal-, inimese;
J06BB;Spetsiifilised immunoglobuliinid;
J06BB01;anti-D humaanimmunoglobuliin;
J06BB02;teetanuse immunoglobuliin;
J06BB03;tuulerõugete immunoglobuliin;
J06BB04;hepatiit B immunoglobuliin;
J06BB05;marutõve immunoglobuliin;
J06BB09;tsütomegaloviiruste immunoglobuliin;
J06BB80;puukentsefaliidi antikehad;
J06BC;Antibakteriaalsed monoklonaalsed antikehad;
J06BC01;nebakumab;
J06BC03;bezlotoksumab;
J06BC04;obiltoksaksimab;
J06BD;Viirusvastased monoklonaalsed antikehad;
J06BD01;palivizumab;
J06BD03;tiksagevimab+tsilgavimab;
J06BD05;sotrovimab;
J06BD06;regdanvimab;
J06BD07;kasirivimab+imdevimab;
J06BD08;nirsevimab;
J07;VAKTSIINID;
J07A;BAKTERIAALSED VAKTSIINID;
J07AC;Siberi katku vaktsiinid;
J07AC01;siberi katku antigeen;
J07AD;Brutselloosivaktsiinid;
J07AE;Kooleravaktsiinid;
J07AE01;koolera tekitaja, inaktiveeritud, kogurakk;
J07AE02;koolera tekitaja, elus, nõrgestatud;
J07AF;Difteeriavaktsiinid;
J07AF01;difteeria toksoid;
J07AG;Haemophilus influenzae B vaktsiinid;
J07AG01;haemophilus influenzae B, konjugeeritud, puhastatud antigeen;
J07AH;Meningokokkvaktsiinid;
J07AH03;meningokokk A,C, bivalentne puhastatud polüsahhariidantigeen;
J07AH04;meningokokk, tetravalentne puhastatud  polüsahhariidantigeen;
J07AH07;meningokokk C, konjugeeritud puhastatud polüsahhariidantigeen;
J07AH08;meningokokk, tetravalentne konjugeeritud puhastatud polüsahhariidantigeen;
J07AH09;meningokokk B, mitmekomponendiline vaktsiin;
J07AH80;meningokokk C, konjugeeritud puhastatud polüsahhariidantigeen+teetanuse toksoid;
J07AJ;Läkaköhavaktsiinid;
J07AK;Katkuvaktsiinid;
J07AL;Pneumokokkvaktsiinid;
J07AL01;pneumokokk, puhastatud polüsahhariidantigeen;
J07AL02;pneumokokk, puhastatud polüsahhariidantigeen, konjugeeritud;
J07AL52;pneumokokk, puhastatud polüsahhariidantigeen+Haemophilus influenzae, konjugeeritud;
J07AM;Teetanusevaktsiinid;
J07AM01;teetanuse toksoid;
J07AM51;teetanuse toksoid+difteeria toksoid;
J07AN;Tuberkuloosivaktsiinid;
J07AN01;tuberkuloosi tekitaja, elus, nõrgestatud;
J07AP;Tüüfusevaktsiinid;
J07AP01;kõhutüüfuse tekitaja, suukaudne, elus, nõrgestatud;
J07AP03;kõhutüüfuse tekitaja, puhastatud polüsahhariidantigeen;
J07AR;Tähnilise tüüfuse vaktsiinid;
J07AX;Teised bakteriaalsed vaktsiinid;
J07AX80;difteeria-teetanus-läkaköha;
J07AX81;multibakteriaalne lüofilisaat;
J07B;VIRAALSED VAKTSIINID;
J07BA;Entsefaliidivaktsiinid;
J07BA01;puukentsefaliidi koguviirus, inaktiveeritud;
J07BA02;jaapani entsefaliidi koguviirus, inaktiveeritud;
J07BB;Gripivaktsiinid;
J07BB01;gripi koguviirus, inaktiveeritud;
J07BB02;gripiviirus, inaktiveeritud, tükeldatud viirus või pinnaantigeen;
J07BB03;gripiviirus, elus, nõrgestatud;
J07BC;Hepatiidivaktsiinid;
J07BC01;hepatiit B viirus, puhastatud antigeen;
J07BC02;hepatiit A koguviirus, inaktiveeritud;
J07BC80;hepatiit A koguviirus, inaktiveeritud+hepatiit B viirus, puhastatud antigeen;
J07BD;Leetrite vaktsiinid;
J07BD01;leetrite tekitaja, elus, nõrgestatud;
J07BD52;leetrite tekitaja, elus, nõrgestatud+punetiste tekitaja, elus, nõrgestatud+mumpsiviirus, elus, nõrgestatud;
J07BD53;leetrite tekitaja, elus, nõrgestatud+punetiste tekitaja, elus, nõrgestatud;
J07BD54;leetrite tekitaja, elus, nõrgestatud+mumpsiviirus, elus, nõrgestatud+punetiste tekitaja, elus, nõrgestatud+tuulerõugete viirus, elus, nõrgestatud;
J07BE;Mumpsivaktsiinid;
J07BF;Poliomüeliidivaktsiinid;
J07BF02;poliomüeliidiviirus, suukaudne, trivalentne, elus, nõrgestatud;
J07BF03;poliomüeliidi koguviirus, trivalentne, inaktiveeritud;
J07BG;Marutõvevaktsiinid;
J07BG01;marutõve koguviirus, inaktiveeritud;
J07BH;Rotaviirusinfektsiooni vaktsiinid;
J07BH01;rotaviirus, elus, nõrgestatud;
J07BH02;rotaviirus, pentavalentne, elus, reassorteeritud;
J07BJ;Punetiste vaktsiinid;
J07BJ01;punetiste tekitaja, elus, nõrgestatud;
J07BK;Tuulerõugete ja vöötohatise vaktsiinid;
J07BK01;tuulerõugete viirus, elus, nõrgestatud;
J07BK02;vöötohatise viirus, elus, nõrgestatud;
J07BK03;vöötohatise viirus, puhastatud antigeen;
J07BL;Kollapalavikuvaktsiinid;
J07BL01;kollapalaviku tekitaja, elus, nõrgestatud;
J07BM;Papilloomiviiruse vaktsiinid;
J07BM01;inimese papilloomiviirus (tüved 6, 11, 16, 18);
J07BM02;inimese papilloomiviirus (tüved 16, 18);
J07BM03;inimese papilloomiviirus (tüved 6, 11, 16, 18, 31, 33, 45, 52, 58);
J07BN;Covid-19 vaktsiinid;
J07BN01;COVID-19, RNA vaktsiin;
J07BN02;COVID-19, viirusvektor, mittereplitseeruv;
J07BN03;COVID-19, inaktiveeritud viirus;
J07BN04;COVID-19, valgu alaühik;
J07BX;Teised viraalsed vaktsiinid;
J07BX01;rõugevaktsiin;
J07BX02;Ebola (vesikulaarse stomatiidi viirusvektor, elus, nõrgestatud);
J07BX04;Dengue palaviku tekitaja, elus, nõrgestatud;
J07BX05;respiratoor-süntsütiaalse viiruse vaktsiin;
J07C;BAKTERIAALSETE JA VIRAALSETE VAKTSIINIDE KOMBINATSIOONID;
J07CA;Bakteriaalsete ja viraalsete vaktsiinide kombinatsioonid;
J07CA01;difteeria toksoid+teetanuse toksoid+poliomüeliidi koguviirus, trivalentne, inaktiveeritud;
J07CA02;difteeria toksoid+läkaköha tekitaja, puhastatud antigeen+teetanuse toksoid+poliomüeliidi koguviirus, trivalentne, inaktiveeritud;
J07CA05;difteeria toksoid+läkaköha tekitaja, puhastatud antigeen+hepatiit B viirus, puhastatud antigeen+teetanuse toksoid;
J07CA06;difteeria toksoid+teetanuse toksoid+läkaköha tekitaja, puhastatud antigeen+poliomüeliidi koguviirus, trivalentne, inaktiveeritud+haemophilus influenzae B, konjugeeritud, puhastatud antigeen;
J07CA08;haemophilus influenzae B, konjugeeritud, puhastatud antigeen+hepatiit B viirus, puhastatud antigeen;
J07CA09;difteeria toksoid+poliomüeliidi koguviirus, trivalentne, inaktiveeritud+läkaköha tekitaja, puhastatud antigeen+haemophilus influenzae B, konjugeeritud, puhastatud antigeen+hepatiit B viirus, puhastatud antigeen+teetanuse toksoid;
J07CA11;difteeria toksoid+teetanuse toksoid+läkaköha tekitaja, inaktiveeritud+hepatiit B viirus, puhastatud antigeen+haemophilus influenzae B, konjugeeritud, puhastatud antigeen;
J07CA12;difteeria toksoid+poliomüeliidi koguviirus, trivalentne, inaktiveeritud+läkaköha tekitaja, puhastatud antigeen+hepatiit B viirus, puhastatud antigeen+teetanuse toksoid;
J07CA81;difteeria toksoid+teetanuse toksoid+läkaköha antigeen+haemophilus influenzae B, konjugeeritud, puhastatud antigeen;
J07CA83;difteeria toksoid+poliomüeliidi koguviirus, trivalentne, inaktiveeritud+läkaköha tekitaja, puhastatud antigeen+haemophilus influenzae B, konjugeeritud, puhastatud antigeen+teetanuse toksoid+hepatiit B viirus, puhastatud antigeen;
J07X;TEISED VAKTSIINID;
J07XA;Parasitaarsed vaktsiinid;
L;KASVAJAVASTASED JA IMMUNOMODULEERIVAD AINED;
L01;KASVAJAVASTASED AINED;
L01A;ALKÜÜLIVAD AINED;
L01AA;Lämmastikipriidi analoogid;
L01AA01;tsüklofosfamiid;
L01AA02;kloorambutsiil;
L01AA03;melfalaan;
L01AA05;kloormetiin;
L01AA06;ifosfamiid;
L01AA07;trofosfamiid;
L01AA08;prednimustiin;
L01AA09;bendamustiin;
L01AA10;melfalaanflufenamiid;
L01AB;Alküülsulfonaadid;
L01AB01;busulfaan;
L01AB02;treosulfaan;
L01AB03;mannosulfaan;
L01AC;Etüleenimiinid;
L01AC01;tiotepa;
L01AC02;triasikvoon;
L01AC03;karbokvoon;
L01AD;Nitrosouuread;
L01AD01;karmustiin;
L01AD02;lomustiin;
L01AD03;semustiin;
L01AD04;streptosotsiin;
L01AD05;fotemustiin;
L01AD06;nimustiin;
L01AD07;ranimustiin;
L01AG;Epoksiidid;
L01AG01;etoglutsiid;
L01AX;Teised alküülivad ained;
L01AX01;mitobronitool;
L01AX02;pipobromaan;
L01AX03;temosolomiid;
L01AX04;dakarbasiin;
L01B;ANTIMETABOLIIDID;
L01BA;Foolhappe analoogid;
L01BA01;metotreksaat;
L01BA03;raltitrekseed;
L01BA04;pemetrekseed;
L01BB;Puriini analoogid;
L01BB02;merkaptopuriin;
L01BB03;tioguaniin;
L01BB04;kladribiin;
L01BB05;fludarabiin;
L01BB06;klofarabiin;
L01BB07;nelarabiin;
L01BC;Pürimidiini analoogid;
L01BC01;tsütarabiin;
L01BC02;fluorouratsiil;
L01BC03;tegafuur;
L01BC04;karmofuur;
L01BC05;gemtsitabiin;
L01BC06;kapetsitabiin;
L01BC07;asatsitidiin;
L01BC08;detsitabiin;
L01BC80;tegafuur+uratsiil;
L01BC81;tegafuur+gimeratsiil+oteratsiil;
L01BC82;fluorouratsiil+salitsüülhape;
L01BC83;trifluridiin+tipiratsiil;
L01BC84;detsitabiin+tsedasuridiin;
L01C;TAIMSED ALKALOIDID JA TEISED LOODUSLIKUD AINED;
L01CA;Igihalja (Vinca) alkaloidid ja analoogid;
L01CA01;vinblastiin;
L01CA02;vinkristiin;
L01CA03;vindesiin;
L01CA04;vinorelbiin;
L01CA05;vinfluniin;
L01CB;Podofüllotoksiini derivaadid;
L01CB01;etoposiid;
L01CB02;teniposiid;
L01CC;Kolhitsiini derivaadid;
L01CD;Taksaanid;
L01CD01;paklitakseel;
L01CD02;dotsetakseel;
L01CD04;kabasitakseel;
L01CE;Topoisomeraas 1 (TOP1) inhibiitorid;
L01CE01;topotekaan;
L01CE02;irinotekaan;
L01CX;Teised taimsed alkaloidid ja looduslikud ained;
L01CX01;trabektediin;
L01CX80;puuvõõrik;
L01D;TSÜTOTOKSILISED ANTIBIOOTIKUMID JA SARNASED AINED;
L01DA;Aktinomütsiinid;
L01DA01;daktinomütsiin;
L01DB;Antratsükliinid ja sarnased ained;
L01DB01;doksorubitsiin;
L01DB02;daunorubitsiin;
L01DB03;epirubitsiin;
L01DB04;aklarubitsiin;
L01DB05;zorubitsiin;
L01DB06;idarubitsiin;
L01DB07;mitoksantroon;
L01DB08;pirarubitsiin;
L01DB11;piksantroon;
L01DC;Teised tsütotoksilised antibiootikumid;
L01DC01;bleomütsiin;
L01DC02;plikamütsiin;
L01DC03;mitomütsiin;
L01DC04;iksabepiloon;
L01E;PROTEIINI KINAASI INHIBIITORID;
L01EA;BCR-ABL türosiinkinaasi inhibiitorid;
L01EA01;imatiniib;
L01EA02;dasatiniib;
L01EA03;nilotiniib;
L01EA04;bosutiniib;
L01EA05;ponatiniib;
L01EA06;astsiminiib;
L01EB;Epidermaalse kasvufaktori retseptori (EGFR) türosiinkinaasi inhibiitorid;
L01EB01;gefitiniib;
L01EB02;erlotiniib;
L01EB03;afatiniib;
L01EB04;osimertiniib;
L01EB07;dakomitiniib;
L01EB10;mobotsertiniib;
L01EC;B-Raf seriin-treoniinkinaasi (BRAF) inhibiitorid;
L01EC01;vemurafeniib;
L01EC02;dabrafeniib;
L01EC03;enkorafeniib;
L01ED;Anaplastilise lümfoomi kinaasi (ALK) inhibiitorid;
L01ED01;krisotiniib;
L01ED02;tseritiniib;
L01ED03;alektiniib;
L01ED04;brigatiniib;
L01ED05;lorlatiniib;
L01EE;Mitogeen-aktiveeritud proteiini kinaasi (MEK) inhibiitorid;
L01EE01;trametiniib;
L01EE02;kobimetiniib;
L01EE03;binimetiniib;
L01EE04;selumetiniib;
L01EF;Tsükliinsõltuvate kinaaside (CDK) inhibiitorid;
L01EF01;palbotsikliib;
L01EF02;ribotsikliib;
L01EF03;abematsikliib;
L01EG;Imetajate rapamütsiini märklaua (mTOR) kinaasi inhibiitorid;
L01EG01;temsiroliimus;
L01EG02;everoliimus;
L01EG04;siroliimus;
L01EH;Inimese epidermaalse kasvufaktori retseptor 2 (HER2) türosiinkinaasi inhibiitorid;
L01EH01;lapatiniib;
L01EH02;neratiniib;
L01EH03;tukatiniib;
L01EJ;Janus-seotud kinaaside (JAK) inhibiitorid;
L01EJ01;ruksolitiniib;
L01EJ02;fedratiniib;
L01EK;Vaskulaarse endoteliaalse kasvufaktori retseptorite (VEGFR) türosiinkinaasi inhibiitorid;
L01EK01;aksitiniib;
L01EK03;tivosaniib;
L01EL;Brutoni türosiinkinaasi (BTK) inhibiitorid;
L01EL01;ibrutiniib;
L01EL02;akalabrutiniib;
L01EL03;zanubrutiniib;
L01EM;Fosfatidüülinositool-3-kinaasi (Pi3K) inhibiitorid;
L01EM01;idelalisiib;
L01EM03;alpelisiib;
L01EM04;duvelisiib;
L01EN;Fibroblasti kasvufaktori retseptori (FGFR) türosiinkinaasi inhibiitorid;
L01EN01;erdafitiniib;
L01EN02;pemigatiniib;
L01EN04;futibatiniib;
L01EX;Teised proteiini kinaasi inhibiitorid;
L01EX01;sunitiniib;
L01EX02;sorafeniib;
L01EX03;pasopaniib;
L01EX04;vandetaniib;
L01EX05;regorafeniib;
L01EX06;masitiniib;
L01EX07;kabosantiniib;
L01EX08;lenvatiniib;
L01EX09;nintedaniib;
L01EX10;midostauriin;
L01EX12;larotrektiniib;
L01EX13;gilteritiniib;
L01EX14;entrektiniib;
L01EX17;kapmatiniib;
L01EX18;avapritiniib;
L01EX19;ripretiniib;
L01EX21;tepotiniib;
L01EX22;selperkatiniib;
L01EX23;pralsetiniib;
L01F;MONOKLONAALSED ANTIKEHAD JA  ANTIKEHA-RAVIMI KONJUGAADID;
L01FA;CD20 (diferentseerumise klaster 20) inhibiitorid;
L01FA01;rituksimab;
L01FA02;ofatumumab;
L01FA03;obinutuzumab;
L01FA80;glofitamab;
L01FB;CD22 (diferentseerumise klaster 22) inhibiitorid;
L01FB01;inotuzumabosogamitsiin;
L01FB02;moksetumomabpasudotoks;
L01FC;CD38 (diferentseerumise klaster 38) inhibiitorid;
L01FC01;daratumumab;
L01FC02;isatuksimab;
L01FC80;teklistamab;
L01FD;HER2 (inimese epidermaalse kasvufaktori retseptor 2) inhibiitorid;
L01FD01;trastuzumab;
L01FD02;pertuzumab;
L01FD03;trastuzumabemtansiin;
L01FD04;trastuzumabderukstekaan;
L01FE;EGFR (epidermaalse kasvufaktori retseptori) inhibiitorid;
L01FE01;tsetuksimab;
L01FE02;panitumumab;
L01FE03;netsitumumab;
L01FF;PD-1/PDL-1 (programmeeritud rakusurma valk 1/surmaligand 1) inhibiitorid;
L01FF01;nivolumab;
L01FF02;pembrolizumab;
L01FF03;durvalumab;
L01FF04;avelumab;
L01FF05;atesolizumab;
L01FF06;tsemiplimab;
L01FF07;dostarlimab;
L01FF09;tislelizumab;
L01FG;VEGF/VEGFR (vaskulaarse endoteliaalse kasvufaktori) inhibiitorid;
L01FG01;bevatsizumab;
L01FG02;ramutsirumab;
L01FX;Teised monoklonaalsed antikehad ja antikeha-ravimi konjugaadid;
L01FX02;gemtuzumabosogamitsiin;
L01FX03;katumaksomab;
L01FX04;ipilimumab;
L01FX05;brentuksimabvedotiin;
L01FX06;beetadinutuksimab;
L01FX07;blinatumomab;
L01FX08;elotuzumab;
L01FX09;mogamulizumab;
L01FX10;olaratumab;
L01FX12;tafasitamab;
L01FX13;enfortumabvedotiin;
L01FX14;polatuzumabvedotiin;
L01FX15;belantamabmafodotiin;
L01FX17;sakituzumabgovitekaan;
L01FX18;amivantamab;
L01FX20;tremelimumab;
L01FX22;lonkastuksimabtesiriin;
L01FX80;talkuetamab;
L01FX81;epkoritamab;
L01X;TEISED KASVAJAVASTASED AINED;
L01XA;Plaatinaühendid;
L01XA01;tsisplatiin;
L01XA02;karboplatiin;
L01XA03;oksaliplatiin;
L01XB;Metüülhüdrasiinid;
L01XB01;prokarbasiin;
L01XD;Fotodünaamilises ja kiiritusravis kasutatavad sensibiliseerivad ained;
L01XD01;naatriumporfimeer;
L01XD03;metüülaminolevulinaat;
L01XD04;aminolevuliinhape;
L01XD05;temoporfiin;
L01XD07;padeliporfiin;
L01XF;Retinoidid kasvajate raviks;
L01XF01;tretinoiin;
L01XF02;alitretinoiin;
L01XF03;beksaroteen;
L01XG;Proteasoomi inhibiitorid;
L01XG01;bortesomiib;
L01XG02;karfilsomiib;
L01XG03;iksasomiib;
L01XH;Histooni deatsetülaasi (HDAC) inhibiitorid;
L01XH01;vorinostat;
L01XH03;panobinostaat;
L01XJ;Hedgehogi raja inhibiitorid;
L01XJ01;vismodegiib;
L01XJ02;sonidegiib;
L01XJ03;glasdegiib;
L01XK;Polü (ADP-riboos) polümeraaside (PARP) inhibiitorid;
L01XK01;olapariib;
L01XK02;nirapariib;
L01XK03;rukapariib;
L01XK04;talasopariib;
L01XK52;nirapariib+abirateroon;
L01XL;Kasvajavastane raku- ja geeniteraapia;
L01XL02;talimogeenlaherparepvek;
L01XL03;aksikabtageentsiloleutseel;
L01XL04;tisageenlekleutseel;
L01XL05;tsiltakabtageenautoleutseel;
L01XL07;idekabtageenvikleutseel;
L01XL09;tabelekleutseel;
L01XX;Teised kasvajavastased ained;
L01XX01;amsakriin;
L01XX02;asparaginaas;
L01XX03;altretamiin;
L01XX05;hüdroksükarbamiid;
L01XX07;lonidamiin;
L01XX08;pentostatiin;
L01XX10;masoprokool;
L01XX11;östramustiin;
L01XX16;mitoguasoon;
L01XX18;tiasofuriin;
L01XX23;mitotaan;
L01XX24;pegaspargaas;
L01XX27;arseentrioksiid;
L01XX33;tselekoksiib;
L01XX35;anagreliid;
L01XX41;eribuliin;
L01XX44;aflibertsept;
L01XX52;venetoklaks;
L01XX59;enasideniib;
L01XX62;ivosideniib;
L01XX66;selineksoor;
L01XX67;tagraksofusp;
L01XX72;tasemetostaat;
L01XX73;sotorasiib;
L01XX75;tebentafusp;
L01XX81;geneetiliselt modifitseeritud allogeensed T-rakud;
L01XX85;autoloogsed CD19-vastased transdutseeritud CD3+ rakud;
L01XX86;pevonedistaat;
L01XX88;lisokabtageenmaraleutseel;
L01XY;Kasvajavastaste ainete kombinatsioonid;
L01XY01;tsütarabiin+daunorubitsiin;
L01XY02;pertuzumab+trastuzumab;
L01XY03;nivolumab+relatlimab;
L01XY80;nirapariib+abirateroon;
L02;ENDOKRINOLOOGILINE RAVI;
L02A;HORMOONID JA SARNASED AINED;
L02AA;Östrogeenid;
L02AA01;dietüülstilböstrool;
L02AA02;polüöstradioolfosfaat;
L02AA03;etünüülöstradiool;
L02AA04;fosfestrool;
L02AB;Gestageenid;
L02AB01;megestrool;
L02AB02;medroksüprogesteroon;
L02AB03;gestonoroonkaproaat;
L02AE;Gonadotropiini vabastavate hormoonide analoogid;
L02AE01;busereliin;
L02AE02;leuproreliin;
L02AE03;gosereliin;
L02AE04;triptoreliin;
L02AE05;histreliin;
L02AX;Teised hormoonid;
L02B;HORMOONIDE ANTAGONISTID JA SARNASED AINED;
L02BA;Antiöstrogeenid;
L02BA01;tamoksifeen;
L02BA02;toremifeen;
L02BA03;fulvestrant;
L02BA04;elatsestrant;
L02BB;Antiandrogeenid;
L02BB01;flutamiid;
L02BB02;nilutamiid;
L02BB03;bikalutamiid;
L02BB04;ensalutamiid;
L02BB05;apalutamiid;
L02BB06;darolutamiid;
L02BG;Aromataasi inhibiitorid;
L02BG01;aminogluteetimiid;
L02BG02;formestaan;
L02BG03;anastrosool;
L02BG04;letrosool;
L02BG06;eksemestaan;
L02BX;Teised hormoonide antagonistid ja sarnased ained;
L02BX02;degareliks;
L02BX03;abirateroon;
L02BX04;relugoliks;
L03;IMMUNOSTIMULAATORID;
L03A;IMMUNOSTIMULAATORID;
L03AA;Kolooniaid stimuleerivad faktorid;
L03AA02;filgrastiim;
L03AA03;molgramostiim;
L03AA09;sargramostiim;
L03AA10;lenograstiim;
L03AA12;antsestiim;
L03AA13;pegfilgrastiim;
L03AA14;lipegfilgrastiim;
L03AA80;arahidoonhape;
L03AB;Interferoonid;
L03AB01;alfainterferoon;
L03AB02;beetainterferoon;
L03AB03;gammainterferoon;
L03AB04;alfa-2a-interferoon;
L03AB05;alfa-2b-interferoon;
L03AB07;beeta-1a-interferoon;
L03AB08;beeta-1b-interferoon;
L03AB09;alfakon-1 interferoon;
L03AB10;alfa-2b-peginterferoon;
L03AB11;alfa-2a-peginterferoon;
L03AB13;beeta-1a-peginterferoon;
L03AB15;alfa-2b-ropeginterferoon;
L03AC;Interleukiinid;
L03AC01;aldesleukiin;
L03AC02;oprelvekiin;
L03AX;Teised immunostimulaatorid;
L03AX02;rokvinimeks;
L03AX03;BCG bakterid;
L03AX04;pegademaas;
L03AX05;pidotimood;
L03AX09;tümopentiin;
L03AX11;tasonermiin;
L03AX13;glatirameeratsetaat;
L03AX14;histamiindivesinikkloriid;
L03AX15;mifamurtiid;
L03AX16;pleriksafoor;
L03AX17;sipuleucel-T;
L03AX18;kridanimood;
L03AX80;metüüluratsiil;
L03AX82;Escherichia coli lüsaat;
L03AX84;geneetiliselt modifitseeritud autoloogne CD34+ rikastatud rakufraktsioon;
L03AX85;surmatud lüüsimata bakterite kontsentraat;
L04;IMMUNOSUPRESSANDID;
L04A;IMMUNOSUPRESSANDID;
L04AA;Selektiivsed immunosupressandid;
L04AA02;muromonab-CD3;
L04AA03;hobuse anti-T-lümfotsüütne immunoglobuliin;
L04AA04;küüliku anti-T-lümfotsüütne immunoglobuliin;
L04AA06;mükofenoolhape;
L04AA10;siroliimus;
L04AA13;leflunomiid;
L04AA15;alefatsept;
L04AA18;everoliimus;
L04AA21;efalizumab;
L04AA23;natalizumab;
L04AA24;abatatsept;
L04AA25;ekulizumab;
L04AA26;belimumab;
L04AA27;fingolimood;
L04AA28;belatatsept;
L04AA29;tofatsitiniib;
L04AA31;teriflunomiid;
L04AA32;apremilast;
L04AA33;vedolizumab;
L04AA34;alemtuzumab;
L04AA36;okrelizumab;
L04AA37;baritsitiniib;
L04AA38;osanimood;
L04AA40;kladribiin;
L04AA41;imlifidaas;
L04AA42;siponimood;
L04AA43;ravulizumab;
L04AA44;upadatsitiniib;
L04AA45;filgotiniib;
L04AA47;inebilizumab;
L04AA50;ponesimood;
L04AA51;anifrolumab;
L04AA52;ofatumumab;
L04AA54;pegtsetakoplaan;
L04AA55;sutimlimab;
L04AA56;deukravatsitiniib;
L04AA58;alfaefgartigimood;
L04AA59;avakopaan;
L04AB;Tuumorinekroosifaktori alfa (TNF- alfa) inhibiitorid;
L04AB01;etanertsept;
L04AB02;infliksimab;
L04AB04;adalimumab;
L04AB05;tsertolizumabpegool;
L04AB06;golimumab;
L04AC;Interleukiini inhibiitorid;
L04AC01;daklizumab;
L04AC02;basiliksimab;
L04AC03;anakinra;
L04AC04;rilonatsept;
L04AC05;ustekinumab;
L04AC07;totsilizumab;
L04AC08;kanakinumab;
L04AC10;sekukinumab;
L04AC11;siltuksimab;
L04AC12;brodalumab;
L04AC13;iksekizumab;
L04AC14;sarilumab;
L04AC16;guselkumab;
L04AC17;tildrakizumab;
L04AC18;risankizumab;
L04AC19;satralizumab;
L04AC21;bimekizumab;
L04AC22;spesolimab;
L04AC24;mirikizumab;
L04AD;Kaltsineuriini inhibiitorid;
L04AD01;tsüklosporiin;
L04AD02;takroliimus;
L04AD03;voklosporiin;
L04AF;Janus-kinaasi (JAK) inhibiitorid;
L04AF08;ritletsitiniib;
L04AG;Monoklonaalsed antikehad;
L04AG14;ublituksimab;
L04AX;Teised immunosupressandid;
L04AX01;asatiopriin;
L04AX02;talidomiid;
L04AX03;metotreksaat;
L04AX04;lenalidomiid;
L04AX05;pirfenidoon;
L04AX06;pomalidomiid;
L04AX07;dimetüülfumaraat;
L04AX08;darvadstrotseel;
L04AX09;diroksimeelfumaraat;
